InvoiceNo,InvoiceDate,CustomerID,Country,sum_order,orders,average_order
78569005,"2019-09-29 18:30:00",16268.0,DE,42764.82,2,21382.41
78568829,"2019-09-29 11:33:00",17633.0,DE,42768.10,4,10692.02
78545658,"2019-03-04 14:13:00",14670.0,DE,42846.64,2,21423.32
78544354,"2019-02-18 10:42:00",13489.0,DE,42859.40,4,10714.85
78577074,"2019-11-17 15:04:00",15399.0,DE,42962.62,3,14320.87
78561356,"2019-07-26 14:56:00",14273.0,DE,43015.74,4,10753.93
78549291,"2019-04-07 19:05:00",16261.0,DE,43018.90,4,10754.72
78568529,"2019-09-27 13:38:00",16181.0,DE,43028.88,1,43028.88
78580044,"2019-12-01 12:36:00",14869.0,DE,43051.26,2,21525.63
78580544,"2019-12-05 09:15:00",15156.0,DE,43084.24,3,14361.41
78537681,"2018-12-08 10:11:00",13329.0,DE,43112.29,2,21556.14
78578815,"2019-11-25 13:42:00",13860.0,DE,43127.27,5,8625.45
78578375,"2019-11-24 11:41:00",16157.0,DE,43135.55,3,14378.52
78568160,"2019-09-25 12:25:00",17498.0,DE,43219.76,1,43219.76
78536846,"2018-12-02 19:59:00",14573.0,DE,43245.01,9,4805.00
78550163,"2019-04-14 16:26:00",14154.0,DE,43325.12,2,21662.56
78567663,"2019-09-21 15:15:00",14951.0,DE,43353.70,1,43353.70
78542242,"2019-01-26 14:58:00",13754.0,DE,43376.32,2,21688.16
78559866,"2019-07-13 10:43:00",15795.0,DE,43413.46,1,43413.46
78562040,"2019-08-02 10:00:00",17553.0,DE,43485.52,1,43485.52
78547659,"2019-03-24 13:05:00",12434.0,Australia,43501.52,2,21750.76
78570653,"2019-10-11 13:49:00",14710.0,DE,43622.82,4,10905.70
78578662,"2019-11-24 16:51:00",17516.0,DE,43630.37,5,8726.07
78563845,"2019-08-19 14:39:00",12991.0,DE,43669.41,2,21834.70
78572092,"2019-10-20 14:41:00",17125.0,DE,43707.93,1,43707.93
78545518,"2019-03-03 12:24:00",18218.0,DE,43783.84,2,21891.92
78568181,"2019-09-25 13:42:00",17154.0,DE,43806.84,1,43806.84
78578922,"2019-11-27 12:00:00",17236.0,DE,43807.11,6,7301.19
78561387,"2019-07-27 09:22:00",13824.0,DE,43895.36,5,8779.07
78580688,"2019-12-05 15:38:00",15550.0,DE,43898.55,4,10974.64
78579676,"2019-11-30 13:13:00",17502.0,DE,43910.26,4,10977.56
78547568,"2019-03-24 09:50:00",13341.0,DE,43960.73,1,43960.73
78568301,"2019-09-26 12:45:00",16383.0,DE,44097.65,2,22048.82
78549691,"2019-04-11 13:42:00",13549.0,DE,44215.97,7,6316.57
78537646,"2018-12-07 15:39:00",17591.0,DE,44224.17,7,6317.74
78542276,"2019-01-27 10:19:00",12764.0,Lebanon,44284.31,1,44284.31
78568568,"2019-09-28 08:48:00",14412.0,DE,44308.30,2,22154.15
78545301,"2019-03-01 12:26:00",12679.0,France,44312.62,4,11078.15
78565218,"2019-09-01 17:45:00",12739.0,"United Arab Emirates",44330.14,1,44330.14
78566564,"2019-09-13 12:26:00",15522.0,DE,44353.86,2,22176.93
78569686,"2019-10-05 14:50:00",12719.0,France,44516.04,2,22258.02
78569637,"2019-10-05 12:14:00",15757.0,DE,44519.09,2,22259.54
78569133,"2019-09-30 14:06:00",15185.0,DE,44535.50,1,44535.50
78559034,"2019-07-05 14:56:00",13109.0,DE,44552.96,2,22276.48
78548234,"2019-03-30 10:32:00",17594.0,DE,44579.10,2,22289.55
78568394,"2019-09-27 10:20:00",13314.0,DE,44580.95,3,14860.32
78568904,"2019-09-29 13:29:00",14691.0,DE,44591.91,5,8918.38
78573165,"2019-10-28 09:12:00",16164.0,DE,44628.91,3,14876.30
78536778,"2018-12-02 15:03:00",13138.0,DE,44643.49,6,7440.58
78575391,"2019-11-09 15:36:00",14354.0,DE,44662.14,2,22331.07
78568179,"2019-09-25 13:39:00",12545.0,Spain,44679.21,2,22339.60
78567504,"2019-09-20 14:33:00",13356.0,DE,44753.90,1,44753.90
78566786,"2019-09-15 10:29:00",13518.0,DE,44818.30,1,44818.30
78557967,"2019-06-24 09:40:00",17704.0,DE,44975.34,2,22487.67
78581149,"2019-12-07 14:12:00",15471.0,DE,44984.75,1,44984.75
78566234,"2019-09-11 11:08:00",15035.0,DE,45019.83,1,45019.83
78549984,"2019-04-13 15:57:00",15147.0,DE,45029.06,1,45029.06
78572720,"2019-10-25 15:04:00",13978.0,DE,45088.06,2,22544.03
78572331,"2019-10-24 10:18:00",16491.0,DE,45101.11,1,45101.11
78550201,"2019-04-15 10:25:00",12769.0,Brazil,45180.14,1,45180.14
78567097,"2019-09-16 13:23:00",13323.0,DE,45186.94,5,9037.39
78564531,"2019-08-25 15:04:00",12624.0,France,45193.26,2,22596.63
78565463,"2019-09-05 09:45:00",13748.0,DE,45239.24,5,9047.85
78549964,"2019-04-13 14:12:00",13122.0,DE,45278.28,2,22639.14
78544930,"2019-02-24 18:26:00",17472.0,DE,45323.35,3,15107.78
78545910,"2019-03-08 10:04:00",14586.0,DE,45340.74,1,45340.74
78550832,"2019-04-21 10:31:00",17588.0,DE,45376.32,3,15125.44
78571477,"2019-10-17 14:54:00",12794.0,Portugal,45439.39,2,22719.69
78564305,"2019-08-24 12:20:00",14875.0,DE,45446.65,2,22723.32
78549257,"2019-04-07 12:29:00",14465.0,DE,45521.76,3,15173.92
78579146,"2019-11-28 13:14:00",16347.0,DE,45559.65,2,22779.83
78580137,"2019-12-01 19:54:00",17566.0,DE,45575.98,2,22787.99
78573139,"2019-10-27 17:29:00",14716.0,DE,45631.34,2,22815.67
78543452,"2019-02-08 12:14:00",16037.0,DE,45658.64,3,15219.55
78556468,"2019-06-12 11:26:00",14878.0,DE,45681.71,9,5075.75
78558751,"2019-07-03 11:26:00",16009.0,DE,45692.07,4,11423.02
78581587,"2019-12-09 12:50:00",12680.0,France,45757.25,4,11439.31
78556502,"2019-06-13 08:43:00",13761.0,DE,45801.34,2,22900.67
78571895,"2019-10-19 14:14:00",17824.0,DE,45854.88,1,45854.88
78559929,"2019-07-14 09:10:00",14265.0,Unknown,45938.56,2,22969.28
78568206,"2019-09-25 15:32:00",14806.0,DE,45951.77,1,45951.77
78556780,"2019-06-14 12:46:00",14524.0,DE,45960.64,9,5106.74
78575701,"2019-11-10 16:59:00",13396.0,DE,45966.42,2,22983.21
78569968,"2019-10-06 18:56:00",17921.0,DE,45980.98,4,11495.24
78563662,"2019-08-18 11:40:00",12729.0,France,45991.45,1,45991.45
78573780,"2019-11-01 11:12:00",17503.0,DE,46022.42,2,23011.21
78536530,"2018-12-01 13:21:00",17905.0,DE,46042.19,4,11510.55
78574959,"2019-11-08 10:09:00",17886.0,DE,46073.47,3,15357.82
78561689,"2019-07-29 09:01:00",15942.0,DE,46122.94,1,46122.94
78567653,"2019-09-21 14:35:00",12550.0,Spain,46124.08,1,46124.08
78570668,"2019-10-11 14:34:00",17837.0,DE,46137.55,8,5767.19
78578790,"2019-11-25 12:20:00",14966.0,DE,46156.51,1,46156.51
78562369,"2019-08-04 14:12:00",17584.0,DE,46167.87,2,23083.93
78568100,"2019-09-23 15:20:00",15475.0,DE,46228.51,1,46228.51
78536663,"2018-12-02 12:07:00",16546.0,DE,46274.58,2,23137.29
78568204,"2019-09-25 15:25:00",13670.0,DE,46343.64,1,46343.64
78569662,"2019-10-05 13:19:00",15244.0,DE,46363.29,2,23181.64
78546643,"2019-03-15 13:23:00",16214.0,DE,46422.02,3,15474.01
78538652,"2018-12-13 15:12:00",17890.0,DE,46425.76,2,23212.88
78577512,"2019-11-20 12:55:00",12523.0,France,46454.18,11,4223.11
78574777,"2019-11-07 10:23:00",17761.0,DE,46457.32,1,46457.32
78573908,"2019-11-01 15:19:00",17739.0,DE,46463.03,7,6637.58
78544644,"2019-02-22 11:46:00",17002.0,DE,46501.36,3,15500.45
78560807,"2019-07-21 10:44:00",18143.0,DE,46527.41,2,23263.70
78578992,"2019-11-27 15:38:00",13610.0,DE,46652.34,7,6664.62
78555408,"2019-06-03 08:54:00",13294.0,DE,46664.82,2,23332.41
78569302,"2019-10-03 12:04:00",16205.0,DE,46722.41,4,11680.60
78543025,"2019-02-02 14:40:00",17446.0,DE,46722.66,2,23361.33
78568047,"2019-09-23 12:27:00",15075.0,DE,46760.65,1,46760.65
78550921,"2019-04-21 14:21:00",14770.0,DE,46771.94,2,23385.97
78549573,"2019-04-10 16:01:00",14504.0,DE,46811.60,4,11702.90
78575077,"2019-11-08 13:22:00",15406.0,DE,46820.72,2,23410.36
78578250,"2019-11-23 12:43:00",15901.0,DE,46870.52,3,15623.51
78539050,"2018-12-15 16:21:00",12577.0,France,46896.50,3,15632.17
78555119,"2019-05-31 15:22:00",15163.0,DE,47002.42,2,23501.21
78547881,"2019-03-27 16:08:00",13110.0,DE,47013.63,7,6716.23
78549646,"2019-04-11 11:51:00",12982.0,DE,47068.88,1,47068.88
78552284,"2019-05-08 12:48:00",18149.0,DE,47128.51,3,15709.50
78555819,"2019-06-07 12:00:00",15073.0,DE,47131.11,3,15710.37
78576778,"2019-11-16 13:24:00",16085.0,DE,47148.29,5,9429.66
78564363,"2019-08-24 16:23:00",15434.0,DE,47149.85,5,9429.97
78538659,"2018-12-13 15:36:00",14625.0,DE,47185.51,2,23592.75
78566850,"2019-09-15 12:04:00",13662.0,DE,47256.21,3,15752.07
78573552,"2019-10-31 13:43:00",13203.0,DE,47313.04,4,11828.26
78576639,"2019-11-16 09:43:00",13894.0,DE,47339.22,3,15779.74
78562776,"2019-08-09 12:23:00",14180.0,DE,47504.90,25,1900.20
78571308,"2019-10-17 10:10:00",12475.0,UK,47510.86,1,47510.86
78566204,"2019-09-09 14:58:00",14628.0,DE,47531.10,2,23765.55
78542100,"2019-01-25 13:15:00",15339.0,DE,47633.63,2,23816.82
78572994,"2019-10-27 11:10:00",17684.0,DE,47664.47,1,47664.47
78570244,"2019-10-09 16:05:00",14514.0,DE,47708.42,3,15902.81
78555517,"2019-06-05 10:54:00",13131.0,DE,47756.62,3,15918.87
78556779,"2019-06-14 12:45:00",16774.0,DE,47793.51,4,11948.38
78574839,"2019-11-07 11:40:00",15493.0,DE,47823.28,5,9564.66
78564342,"2019-08-24 14:53:00",16340.0,DE,47832.43,1,47832.43
78558536,"2019-06-30 12:06:00",12424.0,Australia,47858.86,2,23929.43
78541850,"2019-01-23 13:58:00",14224.0,DE,47876.85,4,11969.21
78569579,"2019-10-05 11:06:00",17666.0,DE,47932.86,2,23966.43
78552726,"2019-05-11 10:31:00",14920.0,DE,47941.76,2,23970.88
78557223,"2019-06-17 13:17:00",13647.0,DE,47956.02,4,11989.00
78552309,"2019-05-08 15:22:00",13835.0,DE,48032.65,4,12008.16
78573747,"2019-11-01 09:14:00",13697.0,DE,48036.07,1,48036.07
78559106,"2019-07-06 11:10:00",15889.0,DE,48179.52,2,24089.76
78563756,"2019-08-19 11:08:00",12418.0,Switzerland,48216.45,1,48216.45
78571270,"2019-10-16 12:09:00",12940.0,DE,48239.75,2,24119.87
78571044,"2019-10-13 13:24:00",14421.0,DE,48250.96,2,24125.48
78567062,"2019-09-16 11:48:00",16108.0,DE,48311.31,1,48311.31
78572837,"2019-10-26 12:01:00",14754.0,DE,48355.52,2,24177.76
78546684,"2019-03-16 09:47:00",16152.0,DE,48485.14,1,48485.14
78554415,"2019-05-24 12:10:00",18202.0,DE,48519.29,3,16173.10
78571694,"2019-10-18 14:44:00",13308.0,DE,48531.95,3,16177.32
78572528,"2019-10-24 15:43:00",13176.0,DE,48593.28,1,48593.28
78564626,"2019-08-26 11:40:00",18167.0,DE,48593.68,3,16197.89
78578277,"2019-11-23 13:51:00",12723.0,France,48650.20,5,9730.04
78576326,"2019-11-14 15:18:00",16504.0,DE,48650.39,1,48650.39
78576904,"2019-11-17 09:25:00",14931.0,"Channel Islands",48741.31,5,9748.26
78570502,"2019-10-11 09:24:00",14744.0,DE,48837.56,7,6976.79
78574481,"2019-11-04 12:45:00",18022.0,DE,48841.64,1,48841.64
78566618,"2019-09-14 09:13:00",17640.0,DE,48928.52,1,48928.52
78555073,"2019-05-31 11:39:00",16470.0,DE,48945.41,4,12236.35
78544160,"2019-02-16 12:49:00",16494.0,DE,49031.05,1,49031.05
78554654,"2019-05-25 13:34:00",12815.0,Poland,49103.70,2,24551.85
78580262,"2019-12-02 12:42:00",16759.0,DE,49108.42,3,16369.47
78576686,"2019-11-16 12:08:00",16916.0,DE,49141.19,2,24570.59
78570009,"2019-10-07 09:38:00",14138.0,DE,49189.97,2,24594.98
78548716,"2019-04-03 15:50:00",14023.0,DE,49228.39,2,24614.19
78545558,"2019-03-03 15:31:00",17873.0,DE,49259.33,5,9851.87
78579535,"2019-11-30 09:50:00",15414.0,DE,49315.46,3,16438.49
78565664,"2019-09-05 17:36:00",13211.0,DE,49392.22,3,16464.07
78575520,"2019-11-10 10:56:00",17537.0,DE,49660.18,2,24830.09
78564216,"2019-08-24 09:23:00",12642.0,UK,49695.82,3,16565.27
78571272,"2019-10-16 12:19:00",13878.0,DE,49731.43,1,49731.43
78569248,"2019-10-03 10:09:00",12886.0,DE,49747.17,2,24873.58
78553007,"2019-05-12 16:50:00",14000.0,DE,49780.78,1,49780.78
78561068,"2019-07-24 14:33:00",13116.0,DE,49792.33,1,49792.33
78578666,"2019-11-24 17:06:00",17727.0,DE,49917.22,1,49917.22
78557019,"2019-06-16 12:45:00",15907.0,DE,49931.60,3,16643.87
78536851,"2018-12-03 09:49:00",12967.0,DE,49941.96,2,24970.98
78569718,"2019-10-06 09:01:00",15837.0,DE,49971.79,1,49971.79
78557319,"2019-06-20 08:23:00",15076.0,DE,49974.71,1,49974.71
78549313,"2019-04-08 09:45:00",12393.0,Australia,50002.26,4,12500.56
78541510,"2019-01-18 16:39:00",14428.0,DE,50007.14,5,10001.43
78538104,"2018-12-09 15:16:00",17950.0,DE,50052.69,3,16684.23
78562376,"2019-08-04 15:04:00",15254.0,DE,50101.06,1,50101.06
78552217,"2019-05-06 15:13:00",18170.0,DE,50128.36,3,16709.45
78574479,"2019-11-04 12:39:00",18035.0,DE,50162.14,3,16720.71
78575034,"2019-11-08 11:38:00",15573.0,DE,50214.84,2,25107.42
78577516,"2019-11-20 13:08:00",16533.0,DE,50216.95,3,16738.98
78555861,"2019-06-07 14:27:00",12990.0,DE,50227.10,3,16742.37
78554989,"2019-05-29 13:50:00",15897.0,DE,50238.88,2,25119.44
78558768,"2019-07-03 13:33:00",15952.0,DE,50311.92,4,12577.98
78562570,"2019-08-07 12:10:00",14079.0,DE,50363.85,1,50363.85
78571438,"2019-10-17 13:25:00",15066.0,DE,50369.49,1,50369.49
78569643,"2019-10-05 12:31:00",15730.0,DE,50401.72,3,16800.57
78541784,"2019-01-21 12:37:00",17277.0,DE,50402.11,2,25201.06
78548313,"2019-03-30 12:15:00",15353.0,DE,50543.92,2,25271.96
78570521,"2019-10-11 10:43:00",12371.0,Switzerland,50619.44,1,50619.44
78555076,"2019-05-31 12:11:00",13900.0,DE,50706.36,3,16902.12
78567957,"2019-09-23 09:00:00",16136.0,DE,50747.56,3,16915.85
78570030,"2019-10-07 10:44:00",12740.0,France,50753.36,1,50753.36
78559360,"2019-07-07 19:54:00",14657.0,DE,50774.17,4,12693.54
78566746,"2019-09-14 15:18:00",13321.0,DE,50814.76,2,25407.38
78573395,"2019-10-30 15:11:00",15385.0,DE,50846.48,1,50846.48
78553164,"2019-05-13 16:12:00",17961.0,DE,50867.84,39,1304.30
78564975,"2019-08-31 15:35:00",17097.0,Spain,50880.96,8,6360.12
78569333,"2019-10-03 13:49:00",13431.0,DE,50957.64,2,25478.82
78565727,"2019-09-06 11:58:00",13158.0,DE,50986.60,4,12746.65
78565465,"2019-09-05 09:46:00",15364.0,DE,51006.29,2,25503.14
78566075,"2019-09-09 09:03:00",16173.0,DE,51174.86,6,8529.14
78577482,"2019-11-20 11:43:00",16762.0,DE,51226.18,3,17075.39
78579937,"2019-12-01 10:10:00",13509.0,DE,51240.19,6,8540.03
78536985,"2018-12-03 14:40:00",15373.0,DE,51296.14,12,4274.68
78580677,"2019-12-05 14:40:00",16200.0,DE,51351.28,2,25675.64
78557885,"2019-06-23 13:37:00",12465.0,Belgium,51394.81,2,25697.40
78547563,"2019-03-24 08:56:00",15651.0,DE,51406.21,3,17135.40
78567530,"2019-09-21 09:33:00",12390.0,Belgium,51431.68,1,51431.68
78548361,"2019-03-30 15:38:00",16092.0,DE,51553.72,3,17184.57
78572132,"2019-10-21 10:03:00",13725.0,DE,51588.02,8,6448.50
78578927,"2019-11-27 12:26:00",15747.0,DE,51635.84,3,17211.95
78547655,"2019-03-24 12:52:00",14267.0,DE,51741.36,3,17247.12
78577689,"2019-11-21 11:29:00",17664.0,DE,51806.89,2,25903.44
78549587,"2019-04-11 10:01:00",15737.0,DE,51817.38,8,6477.17
78574310,"2019-11-03 16:56:00",13467.0,DE,51824.08,2,25912.04
78577498,"2019-11-20 12:22:00",15906.0,DE,51868.53,7,7409.79
78550325,"2019-04-17 13:04:00",15745.0,DE,51943.91,4,12985.98
78538853,"2018-12-14 13:35:00",16805.0,DE,52051.35,2,26025.67
78568051,"2019-09-23 12:40:00",18189.0,DE,52167.91,2,26083.95
78554503,"2019-05-24 15:06:00",14163.0,DE,52191.29,4,13047.82
78537447,"2018-12-07 09:21:00",13963.0,DE,52247.48,4,13061.87
78567905,"2019-09-22 16:37:00",12952.0,DE,52248.52,4,13062.13
78558927,"2019-07-05 10:23:00",18177.0,DE,52317.08,6,8719.51
78564532,"2019-08-25 15:04:00",14055.0,DE,52355.16,1,52355.16
78567144,"2019-09-16 15:07:00",12871.0,DE,52378.66,2,26189.33
78558295,"2019-06-28 10:38:00",14481.0,DE,52423.59,2,26211.79
78573368,"2019-10-30 13:18:00",14507.0,DE,52427.24,6,8737.87
78543914,"2019-02-14 13:19:00",14715.0,DE,52488.11,4,13122.03
78546624,"2019-03-15 11:38:00",14193.0,DE,52528.39,2,26264.19
78558452,"2019-06-29 13:51:00",15208.0,DE,52535.89,5,10507.18
78576592,"2019-11-15 14:47:00",13614.0,DE,52600.21,4,13150.05
78542277,"2019-01-27 10:30:00",14440.0,DE,52679.74,5,10535.95
78569494,"2019-10-04 13:42:00",15739.0,DE,52681.92,1,52681.92
78557560,"2019-06-21 10:37:00",15329.0,DE,52698.62,3,17566.21
78546950,"2019-03-18 11:24:00",16511.0,DE,52758.06,3,17586.02
78571288,"2019-10-16 15:13:00",16052.0,DE,52877.02,1,52877.02
78577033,"2019-11-17 13:16:00",17797.0,DE,52888.02,3,17629.34
78553504,"2019-05-17 13:26:00",13310.0,DE,52965.50,3,17655.17
78549999,"2019-04-14 09:09:00",15813.0,DE,52974.05,2,26487.02
78573117,"2019-10-27 16:11:00",16688.0,DE,52981.45,4,13245.36
78554498,"2019-05-24 14:39:00",15314.0,DE,53081.99,1,53081.99
78557414,"2019-06-20 11:42:00",15840.0,DE,53192.81,2,26596.40
78568528,"2019-09-27 13:32:00",13979.0,DE,53345.90,1,53345.90
78575903,"2019-11-11 15:24:00",13557.0,DE,53349.20,2,26674.60
78539282,"2018-12-16 15:45:00",16770.0,DE,53369.42,5,10673.88
78576058,"2019-11-13 15:15:00",15654.0,DE,53370.72,2,26685.36
78574836,"2019-11-07 11:32:00",17623.0,DE,53390.15,1,53390.15
78571058,"2019-10-13 14:18:00",13853.0,DE,53425.64,1,53425.64
78576364,"2019-11-14 17:40:00",15009.0,DE,53428.26,3,17809.42
78568149,"2019-09-25 11:38:00",14285.0,DE,53456.25,4,13364.06
78539580,"2018-12-20 12:51:00",15312.0,DE,53521.22,4,13380.30
78564483,"2019-08-25 13:46:00",14050.0,DE,53570.15,2,26785.07
78540809,"2019-01-11 12:37:00",18095.0,DE,53603.07,2,26801.53
78572903,"2019-10-26 15:17:00",17974.0,DE,53662.67,3,17887.56
78570223,"2019-10-09 13:11:00",15787.0,DE,53666.67,3,17888.89
78555263,"2019-06-01 15:47:00",15192.0,DE,53687.51,3,17895.84
78547721,"2019-03-25 10:14:00",13000.0,DE,53707.30,3,17902.43
78563947,"2019-08-22 10:18:00",12363.0,Unknown,53708.98,2,26854.49
78569134,"2019-09-30 14:07:00",15411.0,DE,53740.35,4,13435.09
78562366,"2019-08-04 14:01:00",17692.0,DE,53765.89,4,13441.47
78572231,"2019-10-21 14:41:00",13974.0,DE,53790.85,1,53790.85
78546426,"2019-03-13 13:46:00",13708.0,DE,53920.36,1,53920.36
78539311,"2018-12-16 17:53:00",14643.0,DE,53927.38,2,26963.69
78550438,"2019-04-18 12:16:00",15265.0,DE,53972.34,2,26986.17
78552831,"2019-05-11 14:12:00",13052.0,DE,54018.81,1,54018.81
78564366,"2019-08-25 08:58:00",13236.0,DE,54041.32,2,27020.66
78567370,"2019-09-20 09:13:00",14236.0,DE,54054.70,2,27027.35
78562712,"2019-08-08 15:00:00",13016.0,DE,54110.63,3,18036.88
78556284,"2019-06-10 08:54:00",17115.0,DE,54136.22,3,18045.41
78580608,"2019-12-05 11:39:00",16811.0,DE,54184.41,2,27092.20
78569789,"2019-10-06 11:41:00",16924.0,DE,54191.79,3,18063.93
78558293,"2019-06-28 10:31:00",13656.0,DE,54204.90,2,27102.45
78565934,"2019-09-08 10:45:00",18222.0,DE,54233.52,1,54233.52
78559318,"2019-07-07 14:08:00",18013.0,DE,54243.72,2,27121.86
78542399,"2019-01-27 15:38:00",15549.0,DE,54251.78,3,18083.93
78574342,"2019-11-04 10:10:00",13447.0,DE,54313.19,3,18104.40
78540168,"2019-01-05 12:15:00",13715.0,DE,54314.62,5,10862.92
78563840,"2019-08-19 13:33:00",14712.0,DE,54327.40,3,18109.13
78546687,"2019-03-16 09:58:00",16040.0,DE,54330.62,3,18110.21
78536800,"2018-12-02 16:12:00",14829.0,DE,54354.62,4,13588.65
78573863,"2019-11-01 11:51:00",16825.0,DE,54368.92,2,27184.46
78562210,"2019-08-03 13:10:00",13486.0,DE,54397.65,3,18132.55
78577051,"2019-11-17 14:02:00",14034.0,DE,54482.69,3,18160.90
78552971,"2019-05-12 13:41:00",14738.0,DE,54489.01,7,7784.14
78580070,"2019-12-01 13:47:00",12919.0,DE,54501.99,6,9083.66
78557939,"2019-06-23 15:44:00",12697.0,Sweden,54547.93,3,18182.64
78578831,"2019-11-25 15:15:00",15473.0,DE,54573.92,7,7796.27
78560607,"2019-07-20 10:15:00",12510.0,Spain,54574.09,2,27287.04
78569226,"2019-10-02 14:31:00",16930.0,DE,54607.94,3,18202.65
78543167,"2019-02-04 08:56:00",17457.0,DE,54712.21,5,10942.44
78574253,"2019-11-03 13:30:00",15252.0,DE,54888.42,2,27444.21
78562332,"2019-08-04 11:44:00",13791.0,DE,54889.00,2,27444.50
78544931,"2019-02-24 18:59:00",13501.0,Switzerland,54959.96,1,54959.96
78569932,"2019-10-06 17:51:00",18221.0,DE,54979.93,5,10995.99
78552310,"2019-05-08 15:22:00",17323.0,DE,55011.15,7,7858.74
78552655,"2019-05-10 14:22:00",14587.0,DE,55050.13,9,6116.68
78559703,"2019-07-12 09:11:00",16989.0,DE,55097.91,6,9182.98
78573353,"2019-10-30 12:39:00",16115.0,DE,55134.30,8,6891.79
78558959,"2019-07-05 10:54:00",16103.0,DE,55260.24,6,9210.04
78566771,"2019-09-15 09:34:00",15322.0,DE,55311.56,1,55311.56
78544484,"2019-02-21 11:10:00",15321.0,DE,55435.23,3,18478.41
78536525,"2018-12-01 12:54:00",14078.0,DE,55482.21,6,9247.04
78561712,"2019-07-29 11:49:00",14499.0,DE,55494.81,3,18498.27
78568169,"2019-09-25 12:54:00",14152.0,DE,55531.20,2,27765.60
78574480,"2019-11-04 12:42:00",15010.0,DE,55612.35,1,55612.35
78570293,"2019-10-10 12:00:00",14128.0,DE,55653.94,2,27826.97
78559553,"2019-07-11 09:23:00",16174.0,DE,55678.70,3,18559.57
78551426,"2019-04-28 14:39:00",14022.0,DE,55730.51,1,55730.51
78561627,"2019-07-28 14:08:00",12453.0,Austria,55766.33,1,55766.33
78580404,"2019-12-04 12:01:00",13596.0,DE,55832.39,2,27916.19
78567578,"2019-09-21 10:47:00",12701.0,UK,55902.02,2,27951.01
78554940,"2019-05-27 13:49:00",12494.0,France,55915.96,7,7987.99
78566260,"2019-09-11 12:45:00",14212.0,DE,56041.12,1,56041.12
78574660,"2019-11-06 11:55:00",15407.0,DE,56055.73,4,14013.93
78546389,"2019-03-11 13:56:00",16801.0,DE,56078.65,4,14019.66
78577501,"2019-11-20 12:32:00",14075.0,DE,56097.40,3,18699.13
78560101,"2019-07-14 18:08:00",14891.0,DE,56228.03,2,28114.01
78538184,"2018-12-10 10:21:00",17880.0,DE,56427.56,1,56427.56
78542429,"2019-01-28 10:08:00",13330.0,DE,56598.80,3,18866.27
78558105,"2019-06-26 14:54:00",15644.0,DE,56723.97,4,14180.99
78564634,"2019-08-26 12:36:00",14210.0,DE,56769.69,6,9461.61
78574338,"2019-11-04 10:05:00",14150.0,DE,56815.88,2,28407.94
78573365,"2019-10-30 13:13:00",12584.0,Italy,56829.56,9,6314.40
78550826,"2019-04-21 10:12:00",17158.0,DE,56956.37,3,18985.46
78567141,"2019-09-16 14:53:00",17370.0,DE,56961.84,4,14240.46
78563753,"2019-08-19 10:51:00",12513.0,France,56971.05,1,56971.05
78559505,"2019-07-08 15:16:00",16398.0,DE,56978.72,2,28489.36
78569847,"2019-10-06 13:45:00",14116.0,DE,56984.27,5,11396.85
78560251,"2019-07-17 12:32:00",17774.0,DE,56996.58,4,14249.14
78575509,"2019-11-10 10:32:00",17101.0,DE,57053.91,4,14263.48
78558714,"2019-07-01 13:17:00",17888.0,DE,57073.63,8,7134.20
78579670,"2019-11-30 12:36:00",15611.0,DE,57079.94,11,5189.09
78555649,"2019-06-06 13:47:00",15386.0,DE,57196.34,1,57196.34
78552023,"2019-05-05 17:59:00",17624.0,DE,57235.40,2,28617.70
78575076,"2019-11-08 13:20:00",16639.0,DE,57238.14,3,19079.38
78560086,"2019-07-14 16:35:00",15839.0,DE,57347.65,3,19115.88
78576852,"2019-11-16 15:45:00",16809.0,DE,57393.70,5,11478.74
78568990,"2019-09-29 16:42:00",15933.0,DE,57398.74,3,19132.91
78545691,"2019-03-06 12:52:00",14161.0,DE,57413.33,3,19137.78
78574674,"2019-11-06 12:30:00",14404.0,DE,57416.55,6,9569.42
78579712,"2019-11-30 14:17:00",15467.0,DE,57420.28,3,19140.09
78567323,"2019-09-19 14:23:00",17557.0,DE,57492.66,3,19164.22
78552491,"2019-05-09 16:01:00",17033.0,DE,57503.32,3,19167.77
78542221,"2019-01-26 12:40:00",14978.0,DE,57519.15,5,11503.83
78566013,"2019-09-08 12:16:00",17004.0,DE,57520.13,2,28760.06
78551860,"2019-05-04 15:41:00",15508.0,DE,57582.72,6,9597.12
78575514,"2019-11-10 10:40:00",12541.0,Spain,57653.82,3,19217.94
78579666,"2019-11-30 12:31:00",14893.0,DE,57690.21,2,28845.10
78560209,"2019-07-15 14:05:00",15004.0,DE,57743.80,1,57743.80
78547417,"2019-03-23 10:25:00",13239.0,DE,57775.47,1,57775.47
78579254,"2019-11-28 17:05:00",14511.0,DE,57797.08,5,11559.42
78562894,"2019-08-10 12:35:00",12571.0,France,57848.53,2,28924.26
78543619,"2019-02-10 14:51:00",16842.0,DE,57866.19,3,19288.73
78571221,"2019-10-14 13:35:00",16416.0,DE,57891.40,3,19297.13
78568311,"2019-09-26 12:53:00",17287.0,DE,58012.39,7,8287.48
78580053,"2019-12-01 13:03:00",12912.0,DE,58062.48,5,11612.50
78570252,"2019-10-10 09:14:00",14665.0,DE,58080.85,5,11616.17
78559027,"2019-07-05 14:24:00",17046.0,DE,58112.18,1,58112.18
